index,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,param1,param2,y
11084,75.3,7.5,31.0,0.0,14.3,-26.4,-22.6,-18.9,0.9,8.15,151,3,0.137016944,0.000405939,77.75,61.25,0
13868,54.6,11.1,31.0,0.1,1.4,-37.6,-32.0,-26.5,0.0,0.67,187,4,49.05325433,0.001109155,113.25,55.75,0
14380,79.2,5.9,31.0,0.0,79.1,-17.3,-14.3,-11.4,2.3,21.34,165,10,0.0,0.0,161.75,54.75,0
3094,85.6,4.1,0.45,1.5,13.3,8.6,10.6,12.7,9.5,7.53,103,4,201.4633669,546.7511841,107.75,21.75,0
15020,35.0,12.5,31.0,0.0,2.6,-34.8,-28.5,-22.3,0.6,1.91,162,4,5.841080528,0.000287517,129.25,53.25,0
11178,67.0,6.2,31.0,0.0,12.6,-36.8,-33.7,-30.6,0.4,8.67,171,4,0.0,0.0,124.75,61.25,0
1121,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.421693,41.813189,1
18000,42.3,10.2,30.91,0.3,9.4,-12.8,-7.7,-2.6,2.8,3.92,169,9,375.0598908,0.002510785,76.75,44.25,0
13376,62.9,10.8,31.0,0.0,8.5,-32.8,-27.4,-22.0,0.6,8.74,168,4,11.69905831,1.28e-05,99.75,56.75,0
10268,73.3,8.7,31.0,0.0,11.9,-38.7,-34.3,-30.0,0.1,9.27,167,4,10.04045648,0.000184498,103.25,62.75,0
23340,51.8,8.7,26.87,1.4,0.8,-5.6,-1.2,3.2,2.4,0.93,150,2,11632.2381,0.0,115.25,33.75,0
5607,59.5,7.4,31.0,0.0,11.9,-42.6,-38.9,-35.2,0.2,9.08,147,3,2.876205402,0.008728934,142.75,71.75,0
1424,80.1,6.5,25.68,0.7,27.1,-4.4,-1.1,2.2,4.0,7.33,170,4,416.4947225,0.218868837,22.831919,41.861087,1
23322,64.7,6.5,26.48,0.8,4.9,-5.2,-1.9,1.4,2.8,4.45,195,3,2796.308695,0.0,106.25,33.75,0
10017,64.8,5.9,31.0,0.0,10.6,-37.8,-34.8,-31.9,0.3,5.37,161,3,5.389188386,0.000156957,125.25,63.25,0
22798,30.6,10.6,30.97,1.2,0.8,-13.3,-8.0,-2.7,0.0,1.36,186,2,49.9237938,0.0,113.75,37.75,0
6338,82.8,8.8,31.0,0.0,16.4,-37.4,-33.0,-28.6,0.3,15.71,145,3,2.445430467,0.001753172,154.25,69.75,0
16859,33.1,10.6,31.0,0.3,7.0,-24.5,-19.2,-13.9,0.9,6.04,172,8,115.8694877,0.004868767,77.25,48.25,0
9293,68.7,8.3,31.0,0.1,28.5,-24.9,-20.7,-16.6,0.9,16.74,147,3,0.0,0.0,59.25,64.25,0
2397,61.4,7.6,1.11,1.5,145.9,7.8,11.6,15.4,7.5,11.75,146,2,1268.416503,0.0,35.850893,37.344694,1
7166,91.7,7.0,31.0,0.0,51.8,-17.8,-14.3,-10.8,2.0,17.27,158,3,0.004350393,0.000116767,37.75,67.75,0
19434,43.9,11.6,5.64,1.6,32.3,4.9,10.7,16.5,9.1,8.0,150,11,0.0,0.0,43.25,33.75,0
23309,39.4,16.9,31.0,1.1,4.7,-20.5,-12.0,-3.6,0.0,3.64,226,3,168.5337741,0.0,99.75,33.75,0
4578,44.8,10.5,0.0,3.7,3.0,15.0,20.2,25.5,14.5,1.4,169,9,0.00263789,0.0,47.25,19.25,0
14088,54.9,10.8,31.0,0.1,3.2,-40.1,-34.7,-29.3,0.0,3.2,208,3,25.79806178,0.005812473,110.25,55.25,0
15392,54.0,11.0,31.0,0.1,4.9,-31.7,-26.2,-20.7,0.5,6.31,172,4,128.2682964,0.000249641,87.75,52.25,0
12354,71.0,6.7,31.0,0.0,39.5,-19.0,-15.6,-12.3,1.7,15.87,160,4,60.77840835,4.48e-05,58.25,58.75,0
12036,63.7,5.8,31.0,0.0,15.9,-20.5,-17.6,-14.7,1.4,9.68,124,11,0.804158074,0.000495788,149.75,59.75,0
11143,75.7,8.9,31.0,0.0,9.2,-36.5,-32.0,-27.6,0.3,7.53,166,4,4.826905217,0.000294881,107.25,61.25,0
8643,52.2,8.3,31.0,0.0,38.2,-23.5,-19.3,-15.2,1.6,10.71,166,3,0.0,0.000776114,177.75,65.75,0
12403,66.8,7.1,31.0,0.0,10.7,-26.0,-22.4,-18.9,1.0,11.51,152,4,9.975550037,5.5e-05,82.75,58.75,0
1558,78.7,7.0,26.39,0.4,26.8,-5.1,-1.6,1.9,4.7,11.12,164,2,1879.675294,2.038056974,44.8074,43.4757,1
17094,76.1,7.0,29.55,0.3,14.7,-9.1,-5.6,-2.1,3.7,7.8,146,9,317.834832,4.23467847,47.75,47.25,0
19512,64.2,8.4,17.92,0.8,26.8,0.0,4.2,8.4,6.6,10.27,138,2,5223.672585,52.53513863,48.75,38.75,0
2492,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,36.266,37.102,1
1360,82.3,5.9,24.93,0.6,37.2,-3.7,-0.7,2.3,4.5,7.98,165,4,1044.258872,0.0,20.445777,43.50464,1
19214,48.8,11.7,0.0,4.8,0.0,15.7,21.5,27.4,16.9,0.0,169,9,0.0,0.0,14.75,-23.75,0
13378,65.8,10.6,31.0,0.0,8.8,-33.5,-28.2,-22.9,0.6,9.09,167,4,18.35729457,2.96e-05,100.75,56.75,0
9877,77.2,6.7,31.0,0.0,43.6,-19.2,-15.8,-12.5,1.6,18.39,155,4,4.247893981,0.000378811,55.25,63.25,0
14249,44.4,8.4,31.0,0.0,5.6,-27.0,-22.8,-18.6,1.0,3.25,151,2,174.6217909,0.000593218,76.25,54.75,0
24547,85.0,10.1,0.0,3.0,79.6,14.9,19.9,25.0,17.1,6.96,186,4,0.02105375,0.0,15.25,-10.75,0
22218,28.4,13.0,31.0,0.2,0.6,-21.1,-14.6,-8.1,2.1,0.2,185,8,8.466048964,0.0,102.25,40.75,0
19228,41.3,16.9,0.0,6.5,36.0,16.7,25.1,33.6,10.0,6.8,147,3,80.78091148,0.0,16.25,-24.25,0
22594,34.6,14.3,31.0,0.6,0.7,-30.2,-23.0,-15.9,0.0,0.8,235,10,64.63634526,0.0,97.25,38.75,0
11578,72.4,6.4,31.0,0.0,50.7,-17.2,-14.0,-10.8,2.1,20.32,154,4,7.396470382,1.82e-05,51.75,60.25,0
4614,42.8,10.7,0.0,3.3,9.0,13.4,18.7,24.1,14.6,1.9,179,9,0.002663268,0.0,45.25,18.25,0
22137,25.3,14.5,0.19,4.1,1.0,9.1,16.3,23.6,8.2,0.0,161,9,25.95415855,0.0,32.25,23.25,0
2348,69.9,7.4,17.39,0.7,24.3,0.2,3.9,7.6,6.0,6.93,161,4,2442.457329,91.15830408,47.5322,40.5047,1
20163,37.7,15.7,31.0,0.9,1.3,-24.5,-16.6,-8.8,0.3,0.93,209,5,135.2470767,0.0,92.25,33.25,0
9206,72.3,8.6,31.0,0.1,11.4,-31.4,-27.1,-22.8,0.4,13.84,172,4,0.009160597,0.000279199,161.25,64.75,0
22373,44.9,13.5,31.0,0.5,0.1,-16.4,-9.6,-2.9,1.9,0.01,181,8,175.9492882,0.0,80.75,39.75,0
17910,27.5,9.2,31.0,0.3,0.3,-21.4,-16.8,-12.2,1.2,0.42,154,2,227.9630928,0.0,121.25,44.75,0
23139,43.1,12.0,31.0,0.7,3.8,-15.1,-9.1,-3.1,0.2,3.04,197,3,275.9163948,0.0,103.75,35.75,0
24662,78.8,11.6,0.0,3.2,218.0,17.3,23.1,28.9,22.0,18.8,179,4,5.573102495,0.0,21.25,-13.25,0
7116,70.1,9.6,31.0,0.0,7.9,-33.8,-29.0,-24.2,0.5,13.36,178,3,0.0,0.000193149,167.25,68.25,0
5166,69.1,7.3,31.0,0.0,23.7,-30.2,-26.5,-22.9,0.7,20.16,145,3,5.773395616,0.002610119,89.75,73.25,0
2012,84.3,6.4,26.09,0.7,27.7,-4.8,-1.6,1.6,4.1,7.03,165,4,15.2685941,0.004661163,22.53282,42.48795,1
2325,64.3,7.9,0.59,1.9,90.0,8.4,12.3,16.3,9.6,13.83,139,2,292.2178666,0.0,33.791588,35.319194,1
174,71.9,6.2,31.0,0.1,45.1,-15.0,-11.9,-8.8,2.2,18.77,151,2,0.0,0.001142567,49.445011,53.087542,1
4145,32.2,11.8,0.28,3.7,4.5,8.9,14.8,20.7,7.1,1.32,167,9,9.01e-11,0.0,37.25,26.25,0
11520,62.7,7.5,31.0,0.0,32.3,-21.6,-17.8,-14.1,1.5,5.29,164,3,7.433123501,0.000713415,165.25,60.75,0
24295,38.1,14.4,6.06,2.1,33.1,4.7,11.9,19.1,10.0,13.03,188,4,2535.867574,361.045408,99.75,22.75,0
10707,59.0,8.2,31.0,0.0,34.9,-20.0,-15.9,-11.8,2.1,12.37,138,3,0.0,0.000855178,175.75,62.25,0
22885,29.4,11.9,30.95,1.2,0.9,-13.1,-7.1,-1.2,0.4,1.65,180,2,708.4236837,0.0,112.25,37.25,0
4,38.8,13.2,31.0,0.4,10.5,-20.4,-13.8,-7.2,1.2,1.69,185,3,270.3674263,0.0,81.161057,43.834976,1
12741,62.2,7.6,31.0,0.0,8.5,-38.2,-34.4,-30.6,0.2,8.16,174,4,0.040689177,0.000226648,133.75,58.25,0
22722,50.7,9.6,31.0,0.6,9.2,-20.2,-15.4,-10.6,0.1,0.88,193,3,129.1825044,0.0,75.75,37.75,0
18755,79.7,7.0,25.25,0.6,42.3,-4.0,-0.5,3.0,4.7,10.15,184,4,258.5664981,0.229738733,21.25,41.25,0
23212,39.6,9.9,29.24,1.4,0.1,-8.6,-3.6,1.4,1.6,0.2,157,2,694.0251426,0.0,117.75,35.25,0
18359,24.4,11.1,31.0,0.3,2.0,-23.9,-18.3,-12.8,1.1,2.56,169,4,3475.745813,0.0,125.25,43.25,0
10699,64.9,9.6,31.0,0.0,34.6,-28.0,-23.2,-18.4,1.0,12.86,174,3,10.03675669,0.005029805,171.75,62.25,0
13468,92.5,5.1,28.7,0.1,60.5,-7.8,-5.2,-2.7,4.0,18.36,156,4,114.5446591,1.12e-05,28.25,56.25,0
18650,59.4,9.3,26.48,0.8,19.4,-5.2,-0.5,4.2,4.0,6.0,159,8,457.7192275,0.011160464,67.75,41.75,0
18415,61.5,9.8,30.7,0.6,20.3,-11.8,-6.9,-2.0,2.0,7.05,184,3,866.7046451,0.002506806,70.25,42.75,0
4752,56.3,7.0,31.0,0.0,13.8,-37.2,-33.7,-30.2,0.5,14.86,145,9,5.73002679,0.000927597,105.25,77.25,0
5386,66.6,7.0,31.0,0.0,24.3,-30.9,-27.4,-23.9,0.6,18.2,146,3,5.829046721,0.003470628,93.25,72.25,0
17548,56.7,9.1,31.0,0.4,6.2,-15.7,-11.1,-6.6,2.1,7.9,152,9,59.39377937,0.006319316,64.75,45.75,0
11008,90.7,7.0,31.0,0.0,45.2,-15.9,-12.4,-8.9,2.3,18.22,161,4,6.212137333,9.96e-06,39.75,61.25,0
22152,24.0,15.7,1.21,3.7,0.0,7.7,15.5,23.4,7.2,0.0,158,9,30.11302104,3.17e-13,30.25,22.75,0
24687,78.8,11.3,0.0,3.4,140.0,15.2,20.8,26.5,16.8,10.9,183,3,2112.828788,0.0,14.75,-14.25,0
21625,22.3,10.2,0.0,4.0,2.7,19.5,24.6,29.7,21.6,0.26,151,2,8843.636417,814.5048294,79.75,13.75,0
2910,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,35.386941,32.83736,1
3822,36.5,11.7,5.03,2.2,6.9,5.2,11.0,16.9,8.1,3.75,176,9,0.0,0.0,37.25,30.75,0
20437,46.5,14.7,4.27,1.8,2.5,5.6,12.9,20.3,8.5,0.28,159,2,1474.589723,5756.015438,75.25,29.75,0
17371,79.8,5.7,28.01,0.2,15.9,-6.9,-4.0,-1.2,4.3,11.87,157,3,1562.95209,0.000429591,44.25,46.25,0
10412,58.7,8.5,31.0,0.0,34.8,-22.3,-18.0,-13.8,1.8,12.14,161,3,0.0,0.000685534,175.25,62.75,0
20397,37.6,14.3,31.0,1.2,0.0,-17.3,-10.1,-3.0,0.0,0.0,75,3,711.3030953,0.0,94.75,30.75,0
8871,57.9,8.2,31.0,0.0,4.9,-49.0,-44.9,-40.8,0.2,3.83,151,4,4.54865627,0.000748736,142.75,65.25,0
17491,39.5,8.3,31.0,0.1,9.0,-23.8,-19.6,-15.5,1.2,2.35,149,9,15.85418048,0.0,133.75,46.25,0
19872,40.0,14.9,20.27,2.4,6.6,-0.9,6.6,14.1,3.7,2.42,192,9,58.46811808,0.0,60.75,28.75,0
6864,78.4,9.9,31.0,0.0,32.4,-19.2,-14.2,-9.3,1.9,16.53,153,6,0.008724682,1.93e-05,28.75,68.25,0
10438,92.1,7.0,31.0,0.0,53.0,-16.7,-13.2,-9.7,2.2,18.82,150,2,32.70979539,8.92e-05,40.25,62.25,0
5496,80.1,6.9,31.0,0.0,28.4,-25.7,-22.2,-18.8,1.1,18.95,145,3,0.001742113,0.004212333,76.25,71.75,0
9565,80.4,7.6,31.0,0.0,43.2,-19.7,-15.9,-12.1,1.8,23.22,159,4,1.673466892,0.000206312,46.75,63.75,0
449,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.364984,41.704708,1
23610,76.3,5.3,17.13,1.0,9.9,0.3,2.9,5.6,4.4,8.59,179,3,1574.47656,736.5382791,108.25,30.75,0
18249,66.1,9.4,31.0,0.7,59.8,-16.9,-12.2,-7.5,1.1,12.94,140,9,8.705119026,0.0,41.75,43.25,0
814,66.7,8.6,12.33,0.8,150.9,2.1,6.4,10.7,7.6,12.3,158,4,1277.247677,1.47e-06,20.03414,39.98679,1
16977,59.0,9.2,31.0,0.2,6.1,-20.2,-15.6,-11.0,1.6,7.45,153,8,54.90624988,0.006847816,61.75,47.75,0
19005,68.8,9.9,0.0,3.8,73.0,16.0,20.9,25.9,16.2,6.7,171,3,1434.018178,0.0,13.75,-17.25,0
4481,45.3,12.6,0.23,3.5,13.9,9.0,15.3,21.6,8.7,2.78,157,8,78.91054028,0.0,40.75,20.75,0
3257,62.0,8.8,27.67,0.6,41.0,-6.5,-2.1,2.3,3.7,10.6,162,2,407.9945198,0.0,40.25,40.75,0
14876,57.4,9.2,31.0,0.2,11.5,-22.3,-17.7,-13.1,1.1,9.04,185,4,185.720774,0.000128977,57.25,53.25,0
2061,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07,23.83967,41.68827,1
14823,65.2,5.3,31.0,0.1,46.2,-16.6,-13.9,-11.3,1.9,12.91,167,4,1.723259871,0.010815373,158.25,53.75,0
20079,40.0,15.3,31.0,0.7,2.8,-26.6,-18.9,-11.3,0.1,2.41,231,3,247.1259836,0.0,97.25,34.25,0
17506,78.9,5.5,24.37,0.5,54.0,-3.2,-0.4,2.4,5.0,14.42,145,4,432.6799179,0.105745288,38.75,45.75,0
11287,89.0,6.8,31.0,0.0,46.7,-16.4,-13.0,-9.6,2.3,17.76,160,4,35.60417705,9.4e-06,42.25,60.75,0
10614,82.3,6.0,31.0,0.0,6.2,-39.1,-36.1,-33.1,0.3,3.25,159,4,8.1885459,0.000125365,128.25,62.25,0
10401,67.3,9.5,31.0,0.0,31.9,-27.2,-22.4,-17.7,1.2,11.12,178,3,0.0,0.000436496,169.75,62.75,0
18364,29.7,12.6,31.0,0.3,1.2,-27.0,-20.7,-14.4,0.7,1.89,183,4,251.2316088,0.0,127.75,43.25,0
5021,55.2,6.6,31.0,0.0,9.0,-45.7,-42.4,-39.1,0.2,6.71,145,3,2.184852698,0.001113289,139.25,74.75,0
13627,65.6,9.5,31.0,0.0,6.5,-36.5,-31.7,-27.0,0.4,3.79,165,4,13.58660731,7.34e-05,107.75,56.25,0
8717,88.9,5.4,31.0,0.0,22.8,-23.0,-20.3,-17.6,1.1,15.25,148,4,0.001545083,0.000943221,65.75,65.25,0
21254,17.5,14.3,0.0,3.0,2.8,12.4,19.5,26.7,12.8,0.31,168,3,6387.431071,862.9528444,82.25,21.25,0
18961,27.5,13.0,0.66,1.8,4.3,8.3,14.8,21.3,11.4,0.69,113,4,3261.887362,3152.254749,84.25,27.75,0
3582,62.3,9.1,9.03,1.3,37.7,3.4,7.9,12.5,7.6,13.85,169,9,27.77473201,0.0,38.25,35.75,0
8992,77.8,6.7,31.0,0.1,36.3,-19.6,-16.2,-12.9,1.5,18.46,157,4,1.754613222,2.24e-05,54.25,64.75,0
15289,81.1,4.6,30.08,0.2,36.1,-10.1,-7.8,-5.5,3.0,16.53,159,2,308.3840103,0.000217225,36.25,52.25,0
2554,61.4,7.6,1.11,1.5,145.9,7.8,11.6,15.4,7.5,11.75,146,2,1268.416503,0.0,35.935,37.457,1
20669,36.5,12.3,0.04,1.8,7.9,9.6,15.7,21.9,13.3,0.6,148,2,5928.478778,46.34737034,89.25,26.75,0
25,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,35.465791,32.811608,1
4909,56.4,6.8,31.0,0.0,14.4,-33.4,-30.0,-26.6,0.5,14.23,153,3,5.545342183,0.0,98.25,75.25,0
5324,66.3,5.9,31.0,0.0,18.0,-41.1,-38.1,-35.2,0.3,12.61,150,3,1.882397092,0.000961877,119.75,72.75,0
20511,42.8,14.0,2.75,1.9,8.2,6.5,13.5,20.5,9.7,0.32,157,2,5745.815119,19901.65945,78.75,28.75,0
22506,34.7,13.3,31.0,0.8,0.9,-21.0,-14.3,-7.7,0.0,0.89,202,3,204.1379855,0.0,99.25,39.25,0
24665,76.3,9.2,0.0,3.3,72.0,17.0,21.6,26.2,19.8,7.2,186,4,978.8978106,0.0,13.25,-13.75,0
23483,55.6,7.4,25.04,1.4,8.3,-3.8,-0.1,3.6,2.9,3.4,150,2,0.859924509,3354.412367,117.25,32.25,0
2691,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,35.38291,32.81113,1
809,73.3,8.3,12.07,1.0,141.6,2.2,6.3,10.5,7.2,11.79,176,4,391.6788941,0.0,19.92765,40.3604,1
1488,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0,19.693594,43.283404,1
20299,37.9,16.3,31.0,1.0,2.8,-21.5,-13.3,-5.2,0.4,2.01,196,3,252.7103106,0.0,92.25,31.75,0
11611,58.7,7.0,31.0,0.0,13.0,-23.1,-19.6,-16.1,1.2,4.94,148,4,1.066866803,0.001324636,68.25,60.25,0
15021,36.1,12.7,31.0,0.0,2.6,-35.0,-28.6,-22.3,0.6,1.72,163,4,8.444343546,0.000827785,129.75,53.25,0
2548,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,36.301,37.091,1
24670,81.3,11.5,0.0,3.3,182.0,14.4,20.1,25.9,15.9,13.7,183,5,1440.173245,0.0,15.75,-13.75,0
12265,59.8,6.6,31.0,0.0,6.2,-37.1,-33.8,-30.5,0.4,1.36,154,4,3.662232371,0.000296454,135.25,59.25,0
4723,56.3,7.7,31.0,0.0,8.1,-39.4,-35.5,-31.7,0.4,9.45,177,10,8.999985135,0.000146064,98.75,79.25,0
13271,71.6,5.7,31.0,0.0,49.7,-14.9,-12.0,-9.2,2.3,25.22,151,4,0.0,0.0,47.25,56.75,0
16598,32.9,11.3,31.0,0.3,1.8,-30.6,-24.9,-19.3,0.3,1.44,167,4,2.445525537,0.0,122.25,49.25,0
21769,41.0,10.1,0.0,4.9,1.0,22.4,27.4,32.5,23.4,0.0,145,11,1109.669941,0.0,-13.25,9.25,0
14878,55.1,9.1,31.0,0.2,8.7,-23.4,-18.8,-14.3,0.9,8.24,170,2,300.2302993,0.000141174,58.25,53.25,0
6066,73.1,6.5,31.0,0.0,17.8,-36.8,-33.5,-30.3,0.4,9.88,156,3,1.128976957,0.000169006,114.75,70.25,0
8978,82.8,7.9,31.0,0.0,41.2,-20.8,-16.8,-12.9,1.6,25.17,154,4,1.052404412,8.75e-05,47.25,64.75,0
22405,33.6,14.0,31.0,0.7,0.5,-25.9,-18.9,-11.9,0.0,0.9,209,9,1.288946622,0.0,96.75,39.75,0
482,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,20.409497,41.526126,1
2488,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,36.293,37.325,1
17511,77.6,7.1,26.58,0.4,31.8,-5.3,-1.7,1.9,4.7,12.48,157,2,312.357842,0.000493312,41.25,45.75,0
10583,79.2,8.1,31.0,0.0,11.8,-34.9,-30.8,-26.8,0.3,8.44,170,4,2.598653541,8.52e-05,112.75,62.25,0
8337,52.9,8.5,31.0,0.0,36.5,-25.2,-20.9,-16.7,1.5,14.31,149,3,0.0,0.000383334,177.75,66.25,0
2044,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,22.39898,42.36991,1
18707,25.4,11.6,31.0,0.3,0.9,-21.3,-15.5,-9.7,1.5,0.89,184,8,8.03e-05,0.0,105.75,41.75,0
6766,52.2,6.3,31.0,0.0,8.8,-46.7,-43.5,-40.4,0.2,5.65,151,4,3.798275481,0.000270502,133.25,68.75,0
14624,79.7,6.0,30.95,0.1,52.2,-13.1,-10.1,-7.1,2.6,18.48,159,2,281.3812637,0.000290212,42.75,53.75,0
20076,40.5,14.9,31.0,0.8,2.2,-25.2,-17.7,-10.3,0.1,2.03,218,3,134.0297137,0.0,95.75,34.25,0
15247,33.5,12.4,31.0,0.0,2.4,-32.5,-26.3,-20.1,0.8,2.87,158,4,17.30228596,0.001049235,127.75,52.75,0
904,60.2,7.9,31.0,0.2,21.3,-17.2,-13.2,-9.3,1.8,10.62,148,3,263.0322663,0.002526194,53.4912,51.9661,1
23557,79.1,4.6,12.6,0.9,17.6,2.0,4.3,6.6,6.2,11.57,164,2,3847.909986,899.7294882,105.75,31.25,0
11976,74.1,7.6,31.0,0.0,11.3,-33.3,-29.5,-25.7,0.5,9.31,174,4,3.282614814,5.16e-05,119.75,59.75,0
20888,43.4,13.4,0.0,2.1,6.2,11.4,18.1,24.8,14.7,0.65,147,3,12676.77791,692.6189558,90.75,24.75,0
19910,43.0,12.6,0.01,2.4,11.7,9.8,16.1,22.4,11.0,2.75,167,9,186.8741752,0.0,58.75,27.25,0
1785,80.9,6.0,27.67,0.3,11.5,-6.5,-3.5,-0.5,4.4,9.11,144,9,457.8971954,6.639953342,45.43,46.49,1
18449,29.3,12.0,31.0,0.3,1.3,-20.0,-14.0,-8.0,1.5,0.99,174,3,103.2586219,0.0,93.75,42.75,0
188,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,19.524081,42.820475,1
16441,29.4,11.3,31.0,0.0,1.5,-32.9,-27.2,-21.6,0.7,0.62,170,3,100.9626601,0.0,119.25,49.75,0
16974,60.0,9.6,31.0,0.2,7.4,-19.9,-15.1,-10.3,1.6,7.06,161,9,57.12454424,0.003631442,60.25,47.75,0
12213,75.2,9.1,31.0,0.0,9.8,-36.2,-31.6,-27.1,0.4,6.62,170,4,5.119075703,0.000118908,109.25,59.25,0
5780,72.3,8.1,31.0,0.1,21.2,-36.4,-32.3,-28.3,0.2,16.84,147,11,0.0,0.001930673,149.25,71.25,0
8028,54.4,8.7,31.0,0.0,34.2,-27.2,-22.8,-18.5,1.2,15.16,161,3,0.0,0.000809011,177.75,66.75,0
5423,66.3,6.1,31.0,0.0,28.3,-36.9,-33.8,-30.8,0.4,16.05,161,3,1.303324315,0.000539733,111.75,72.25,0
14317,50.7,11.0,31.0,0.1,3.2,-40.0,-34.5,-29.0,0.0,2.59,159,5,0.0,0.0,110.25,54.75,0
5361,74.0,7.0,31.0,0.0,41.2,-25.4,-21.9,-18.4,1.1,20.89,147,3,6.032485303,0.024791737,78.75,72.25,0
17295,43.9,11.1,31.0,0.3,9.6,-20.8,-15.2,-9.7,1.5,4.94,162,11,0.0,0.0,78.75,46.75,0
12677,70.7,10.2,31.0,0.0,10.5,-34.9,-29.8,-24.7,0.5,8.36,159,4,8.78515444,1.79e-05,101.75,58.25,0
3306,70.8,7.3,14.45,1.0,88.3,1.3,4.9,8.6,6.5,12.42,179,4,1930.034477,0.0,27.25,39.75,0
12836,56.0,7.6,31.0,0.1,8.5,-21.3,-17.5,-13.7,1.3,5.47,153,4,34.23550798,2.19e-05,64.75,57.75,0
18478,22.8,9.4,31.0,0.6,0.0,-19.6,-14.9,-10.2,0.8,0.08,171,2,201.8532373,0.0,121.25,42.75,0
8240,64.9,7.1,31.0,0.0,5.8,-48.6,-45.0,-41.5,0.2,3.66,170,9,2.238019581,0.000908034,129.25,66.25,0
21073,29.7,12.9,0.0,2.3,13.2,10.8,17.2,23.7,13.8,0.96,202,4,391.8081578,434.5185738,96.75,23.25,0
14875,60.4,8.9,31.0,0.2,14.3,-21.4,-16.9,-12.5,1.3,10.05,182,4,321.2051967,0.000562232,56.75,53.25,0
1470,79.1,6.8,25.25,0.5,22.1,-4.0,-0.6,2.8,5.1,11.41,153,4,1025.562602,0.007225567,44.8836,43.6492,1
10638,53.9,8.1,31.0,0.0,3.1,-46.4,-42.3,-38.3,0.3,1.69,180,3,2.841457629,0.00080906,140.25,62.25,0
13046,65.9,6.1,31.0,0.0,47.0,-16.6,-13.5,-10.5,2.0,21.94,155,4,226.8580003,1.41e-05,51.75,57.25,0
21020,11.9,17.3,0.02,3.6,0.3,9.7,18.3,27.0,10.3,0.0,144,2,1041.425091,618.797553,70.25,23.25,0
8667,92.9,7.2,31.0,0.0,55.2,-18.2,-14.6,-11.0,1.9,20.64,153,4,2.239700796,9.27e-05,40.75,65.25,0
20191,48.5,15.7,31.0,0.9,9.4,-22.6,-14.7,-6.9,0.2,2.05,212,3,44.96469329,0.0,83.25,32.75,0
15409,45.2,11.4,31.0,0.0,12.2,-38.6,-32.9,-27.2,0.3,7.54,177,4,27.56856932,0.004671883,96.25,52.25,0
5506,72.7,7.2,31.0,0.0,51.6,-25.5,-21.9,-18.3,1.1,23.18,145,3,6.869462398,0.005206655,81.25,71.75,0
9136,66.2,6.2,31.0,0.0,11.3,-40.2,-37.1,-34.0,0.2,6.7,152,6,2.721332323,0.000202181,126.25,64.75,0
15936,79.1,4.7,29.61,0.2,32.7,-9.2,-6.8,-4.5,3.3,14.2,157,2,414.5802789,0.00258718,37.25,50.75,0
13010,89.0,5.6,30.68,0.0,73.8,-11.7,-8.9,-6.1,3.1,20.77,164,4,59.6097096,1.33e-05,33.75,57.25,0
21738,41.7,13.1,0.0,4.3,0.0,18.9,25.4,32.0,16.2,0.0,179,5,3635.505267,0.0,-13.25,10.75,0
24678,78.8,11.7,0.0,3.2,220.0,17.1,22.9,28.8,23.3,16.7,179,4,18.32595096,0.0,19.75,-13.75,0
11818,89.7,6.8,31.0,0.0,44.2,-15.9,-12.5,-9.1,2.3,18.86,158,4,78.28438106,1.89e-05,40.75,59.75,0
18107,80.5,5.7,25.15,0.4,19.5,-3.9,-1.0,1.9,5.2,11.61,149,3,817.072665,0.002684163,45.75,43.75,0
4365,40.6,9.0,0.0,3.5,2.3,15.3,19.8,24.3,13.4,2.15,162,9,3.549660391,0.0,48.75,22.75,0
17363,79.6,6.2,26.48,0.4,42.2,-5.2,-2.1,1.0,4.7,14.0,150,2,363.4625605,0.000129346,40.25,46.25,0
